dt_iso,city_id,pressure,humidity,wind_speed,avg_temp_f,weather_type,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-05-04,4930956,1011.0416666666666,73.41666666666667,2.7083333333333335,72.93875000000006,7.0,19.16691760292742,6467.0,5675.0,792.0,88.0,12.0
2018-05-05,4930956,1010.8333333333334,44.458333333333336,4.5,67.79765000000006,1.0,17.25457399217186,6605.0,5707.0,898.0,86.0,14.0
2018-05-06,4930956,1016.7083333333334,60.458333333333336,2.6666666666666665,61.716500000000046,7.0,73.05080006822409,7168.0,5739.0,1429.0,80.0,20.0
2018-05-07,4930956,1017.2916666666666,84.375,2.4166666666666665,55.39992500000003,6.0,198.30606853723307,1875.0,1510.0,365.0,81.0,19.0
2018-05-08,4930956,1024.0,88.5,1.6666666666666667,56.09225000000004,1.0,19.211311091644315,3569.0,2511.0,1058.0,70.0,30.0
2018-05-09,4930956,1022.125,83.29166666666667,2.5833333333333335,59.95925000000005,1.0,18.915010847046076,6836.0,5707.0,1129.0,83.0,17.0
2018-05-10,4930956,1015.9166666666666,86.04166666666667,2.9583333333333335,56.43875000000003,6.0,16.630402451560364,4947.0,4356.0,591.0,88.0,12.0
2018-05-11,4930956,1011.2083333333334,64.66666666666667,3.2916666666666665,61.85450000000005,1.0,23.342613665692866,6192.0,5567.0,625.0,90.0,10.0
2018-05-12,4930956,1021.0833333333334,80.66666666666667,2.625,50.64200000000003,7.0,29.58725190549036,7074.0,5991.0,1083.0,85.0,15.0
2018-05-13,4930956,1021.0416666666666,86.45833333333333,1.75,50.35850000000005,6.0,29.138894476251284,7030.0,5281.0,1749.0,75.0,25.0
2018-05-14,4930956,1016.25,79.33333333333333,2.6666666666666665,56.61050000000003,2.0,21.138953303936884,2158.0,1703.0,455.0,79.0,21.0
2018-05-15,4930956,1010.4583333333334,80.0,4.166666666666667,65.82350000000007,1.0,31.246622628267392,4217.0,2689.0,1528.0,64.0,36.0
2018-05-16,4930956,1018.7083333333334,85.08333333333333,3.125,57.253250000000044,1.0,26.42259194020795,7284.0,5970.0,1314.0,82.0,18.0
2018-05-17,4930956,1016.8333333333334,89.125,1.6666666666666667,59.39675000000003,7.0,74.205369540615,5521.0,5008.0,513.0,91.0,9.0
2018-05-18,4930956,1024.6666666666667,71.25,3.9166666666666665,58.802000000000056,1.0,28.599590961345328,7578.0,6445.0,1133.0,85.0,15.0
2018-05-19,4930956,1028.5416666666667,84.20833333333333,3.25,48.684500000000035,[1. 7.],19.907657399547414,7474.0,6300.0,1174.0,84.0,16.0
